172.26.32.2;172.26.32.1;Established;IPv4;IPv4;65200;65200;None;local-HR-POP
172.26.32.224;172.26.32.2;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.1;172.26.46.159;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.2;Active;IPv4;Unused;65200;65200;None;iBGP-Core
172.26.32.1;172.26.46.167;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.5;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;172.26.46.169;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.6;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;172.26.46.170;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.7;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;172.26.46.171;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.8;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;172.26.46.174;Connect;VPN-IPv4;Unused;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.9;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;172.26.46.175;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.10;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;172.26.46.176;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.11;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;172.26.46.177;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.12;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;172.26.46.178;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.13;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.14;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;172.26.46.180;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.16;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;172.26.46.181;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.17;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;172.26.46.182;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.18;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;172.26.46.184;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.20;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;172.26.46.188;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.21;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;172.26.46.191;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.22;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;172.26.46.192;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.23;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;172.26.46.193;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.24;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;172.26.46.194;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.25;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;172.26.46.206;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.26;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;172.26.46.208;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.27;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;172.26.46.223;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.28;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;192.168.230.17;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.29;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;192.168.230.84;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.31;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;192.168.230.85;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.32;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;192.168.230.100;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.33;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;192.168.239.4;Established;IPv4;IPv4;65200;65200;None;iBGP-Core
172.26.32.2;172.26.32.34;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;192.168.239.5;Established;IPv4;IPv4;65200;65200;None;iBGP-Core
172.26.32.2;172.26.32.35;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;192.168.239.17;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.36;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.1;192.168.239.71;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.1;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.38;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.39;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.41;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.42;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.242;172.26.32.1;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.44;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.242;172.26.32.2;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.227;172.26.32.1;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.227;172.26.32.2;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.45;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.46;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.47;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.49;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.50;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.51;Connect;VPN-IPv4;Unused;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.54;Connect;VPN-IPv4;Unused;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.56;Active;VPN-IPv4;Unused;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.108;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.109;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.110;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.111;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.112;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.113;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.226;172.26.32.1;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.226;172.26.32.2;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.114;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.115;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.116;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.117;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.118;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.119;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.120;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.121;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.122;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.123;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.124;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.125;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.126;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.127;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.128;Connect;VPN-IPv4;Unused;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.129;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.132;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.44;172.26.32.1;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.228;172.26.32.1;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.44;172.26.32.2;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.180;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.228;172.26.32.2;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.189;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.190;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.191;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.192;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.196;Active;VPN-IPv4;Unused;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.197;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.199;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.200;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.202;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.23;172.26.32.1;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.203;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.23;172.26.32.2;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.204;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.205;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.206;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.207;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.208;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.209;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.210;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.212;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.230;172.26.32.1;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.230;172.26.32.2;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.213;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.215;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.217;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.218;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.220;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.221;Idle;IPv4;Unused;0;0;None;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.222;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.223;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.224;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.226;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.227;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.228;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.230;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.231;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.234;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.235;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.237;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.238;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.240;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.241;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.234;172.26.32.1;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.234;172.26.32.2;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.242;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.243;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.235;172.26.32.1;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.247;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.235;172.26.32.2;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.2;172.26.32.248;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.33.1;Established;IPv4;IPv4;65200;65200;None;iBGP-Core
172.26.32.2;172.26.33.2;Established;IPv4;IPv4;65200;65200;None;iBGP-Core
172.26.41.7;172.26.32.1;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.2;172.26.33.57;Active;VPN-IPv4;Unused;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.41.7;172.26.32.2;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.2;172.26.34.1;Established;IPv4;IPv4;65200;65200;None;iBGP-Core
172.26.41.16;172.26.32.1;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.41.16;172.26.32.2;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.2;172.26.34.113;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.34.114;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.34.115;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.41.5;172.26.32.1;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.41.5;172.26.32.2;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.2;172.26.34.117;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.35.1;Established;IPv4;VPN-IPv4;65200;65200;None;iBGP-Core
172.26.32.237;172.26.32.1;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.2;172.26.35.2;Established;IPv4;VPN-IPv4;65200;65200;None;iBGP-Core
172.26.32.237;172.26.32.2;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.2;172.26.37.2;Established;IPv4;IPv4;65200;65200;None;iBGP-Core
172.26.32.2;172.26.39.1;Established;IPv4;IPv4;65200;65200;None;iBGP-Core
172.26.32.2;172.26.39.2;Established;IPv4;IPv4;65200;65200;None;iBGP-Core
172.26.32.2;172.26.40.1;Established;IPv4;IPv4;65200;65200;None;iBGP-Core
172.26.32.2;172.26.40.2;Established;IPv4;IPv4;65200;65200;None;iBGP-Core
172.26.32.2;172.26.41.5;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.41.7;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.41.8;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.41.9;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.41.10;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.41.11;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.41.12;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.41.15;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.41.16;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.46.24;Active;VPN-IPv4;Unused;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.46.94;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.46.95;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.46.96;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.46.98;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.46.116;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.46.124;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.46.157;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.46.159;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.46.167;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.46.169;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.238;172.26.32.1;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.238;172.26.32.2;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.2;172.26.46.170;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.46.171;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.46.174;Connect;VPN-IPv4;Unused;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.46.175;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.24;172.26.32.1;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.24;172.26.32.2;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.2;172.26.46.176;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.46.177;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.46.178;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.46.180;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.240;172.26.32.1;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.240;172.26.32.2;Established;VPN-IPv4;VPN-IPv4;65200;65200;None;MPiBGPLTEVPRNs
172.26.32.2;172.26.46.181;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.46.182;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.46.184;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
172.26.32.2;172.26.46.188;Established;VPN-IPv4;VPN-IPv4;65200;65200;172.26.32.2;MPiBGPLTEVPRNs
